Index,Species,Bin,ef
325,PM2.5,7,5.07E-05
325,PM2.5,8,6.98E-05
325,PM2.5,9,2.04E-05
330,CO,1,0.026738504
330,CO,10,0.069165013
330,CO,11,0.075860785
330,CO,12,0.087375243
330,CO,13,0.095190966
330,CO,14,0.120581352
330,CO,15,0.156106177
330,CO,16,0.157506092
330,CO,17,0.124160415
330,CO,18,0.14423569
330,CO,19,0.138761056
330,CO,2,0.036745014
330,CO,20,0.207663786
330,CO,21,0.184862789
330,CO,22,0.264965998
330,CO,23,0.21671049
330,CO,3,0.05563097
330,CO,4,0.071524288
330,CO,5,0.077044458
330,CO,6,0.092207062
330,CO,7,0.107287744
330,CO,8,0.149787333
330,CO,9,0.048958492
330,HC,1,0.041566086
330,HC,10,0.096634374
330,HC,11,0.108817111
330,HC,12,0.121576571
330,HC,13,0.130297962
330,HC,14,0.132180572
330,HC,15,0.1328006
330,HC,16,0.143493044
330,HC,17,0.14652682
330,HC,18,0.201383274
330,HC,19,0.178519756
330,HC,2,0.034092066
330,HC,20,0.16139014
330,HC,21,0.167888612
330,HC,22,0.138697927
330,HC,23,0.164661001
330,HC,3,0.070551735
330,HC,4,0.080103342
330,HC,5,0.090655699
330,HC,6,0.106233743
330,HC,7,0.122317706
330,HC,8,0.129467904
330,HC,9,0.075620433
330,NOx,1,0.046705855
330,NOx,10,0.192002593
330,NOx,11,0.233200318
330,NOx,12,0.254549507
330,NOx,13,0.293925949
330,NOx,14,0.346003982
330,NOx,15,0.406800437
330,NOx,16,0.471701914
330,NOx,17,0.279899932
330,NOx,18,0.827418956
330,NOx,19,0.562539769
330,NOx,2,0.037989776
330,NOx,20,0.547156903
330,NOx,21,0.636609747
330,NOx,22,0.227370514
330,NOx,23,0.220176546
330,NOx,3,0.090451325
330,NOx,4,0.123862907
330,NOx,5,0.146042113
330,NOx,6,0.183162647
330,NOx,7,0.247901149
330,NOx,8,0.286492123
330,NOx,9,0.110085664
330,PM2.5,1,0.000440653
330,PM2.5,10,0.001233879
330,PM2.5,11,0.001495863
330,PM2.5,12,0.00167732
330,PM2.5,13,0.002070825
330,PM2.5,14,0.003146339
330,PM2.5,15,0.004353525
330,PM2.5,16,0.005400156
330,PM2.5,17,0.005037241
330,PM2.5,18,0.003715909
330,PM2.5,19,0.005685465
330,PM2.5,2,0.000312094
330,PM2.5,20,0.010571636
330,PM2.5,21,0.00896775
330,PM2.5,22,0.009820858
330,PM2.5,23,0.020698512
330,PM2.5,3,0.000616649
330,PM2.5,4,0.00079101
330,PM2.5,5,0.001015251
330,PM2.5,6,0.001447727
330,PM2.5,7,0.002476622
330,PM2.5,8,0.003406426
330,PM2.5,9,0.000994768
331,CO,1,0.021648179
331,CO,10,0.05599777
331,CO,11,0.061418839
331,CO,12,0.07074124
331,CO,13,0.07706905
331,CO,14,0.097625758
331,CO,15,0.126387568
331,CO,16,0.127520975
331,CO,17,0.100523459
331,CO,18,0.116776917
331,CO,19,0.112344512
331,CO,2,0.029749706
331,CO,20,0.168129932
331,CO,21,0.149669659
331,CO,22,0.214523274
331,CO,23,0.175454376
331,CO,3,0.045040262
331,CO,4,0.057907899
331,CO,5,0.062377171
331,CO,6,0.074653204
331,CO,7,0.086862911
331,CO,8,0.12127167
331,CO,9,0.039638052
331,HC,1,0.034638405
331,HC,10,0.080528645
331,HC,11,0.090680926
331,HC,12,0.101313809
331,HC,13,0.108581635
331,HC,14,0.110150477
331,HC,15,0.110667167
331,HC,16,0.119577537
331,HC,17,0.122105683
331,HC,18,0.167819395
331,HC,19,0.148766463
331,HC,2,0.028410055
331,HC,20,0.134491783
331,HC,21,0.139907177
331,HC,22,0.115581606
331,HC,23,0.137217501
331,HC,3,0.058793112
331,HC,4,0.066752785
331,HC,5,0.075546416
331,HC,6,0.088528119
331,HC,7,0.101931421
331,HC,8,0.10788992
331,HC,9,0.063017027
331,NOx,1,0.037082153
331,NOx,10,0.152440622
331,NOx,11,0.185149591
331,NOx,12,0.202099797
331,NOx,13,0.233362757
331,NOx,14,0.274710156
331,NOx,15,0.322979553
331,NOx,16,0.374508136
331,NOx,17,0.222226789
331,NOx,18,0.656929984
331,NOx,19,0.446628928
331,NOx,2,0.030162015
331,NOx,20,0.434415689
331,NOx,21,0.50543685
331,NOx,22,0.180521013
331,NOx,23,0.174809356
331,NOx,3,0.071813907
331,NOx,4,0.09834106
331,NOx,5,0.11595026
331,NOx,6,0.14542214
331,NOx,7,0.196821328
331,NOx,8,0.227460665
331,NOx,9,0.087402606
331,PM2.5,1,0.000239126
331,PM2.5,10,0.000669579
331,PM2.5,11,0.000811748
331,PM2.5,12,0.000910218
331,PM2.5,13,0.001123758
331,PM2.5,14,0.001707399
331,PM2.5,15,0.002362493
331,PM2.5,16,0.00293046
331,PM2.5,17,0.00273352
331,PM2.5,18,0.002016483
331,PM2.5,19,0.003085286
331,PM2.5,2,0.000169362
331,PM2.5,20,0.005736826
331,PM2.5,21,0.004866458
331,PM2.5,22,0.005329408
331,PM2.5,23,0.011232298
331,PM2.5,3,0.000334632
331,PM2.5,4,0.000429251
331,PM2.5,5,0.000550938
331,PM2.5,6,0.000785627
331,PM2.5,7,0.001343969
331,PM2.5,8,0.001848538
331,PM2.5,9,0.000539823
332,CO,1,0.017315683
332,CO,10,0.044790819
332,CO,11,0.049126958
332,CO,12,0.056583647
332,CO,13,0.061645059
332,CO,14,0.07808771
332,CO,15,0.101093358
332,CO,16,0.101999934
332,CO,17,0.080405488
332,CO,18,0.093406107
332,CO,19,0.089860769
332,CO,2,0.023795835
332,CO,20,0.134481735
332,CO,21,0.119715956
332,CO,22,0.17159028
332,CO,23,0.140340323
332,CO,3,0.036026259
332,CO,4,0.04631867
332,CO,5,0.049893497
332,CO,6,0.059712702
332,CO,7,0.069478854
332,CO,8,0.097001316
332,CO,9,0.031705205
332,HC,1,0.030958074
332,HC,10,0.071972477
332,HC,11,0.081046078
332,HC,12,0.090549217
332,HC,13,0.097044837
332,HC,14,0.098446988
332,HC,15,0.098908781
332,HC,16,0.106872423
332,HC,17,0.109131954
332,HC,18,0.149988584
332,HC,19,0.132960026
332,HC,2,0.025391487
332,HC,20,0.120202031
332,HC,21,0.125042039
332,HC,22,0.10330106
332,HC,23,0.122638142
332,HC,3,0.052546344
332,HC,4,0.059660301
332,HC,5,0.067519609
332,HC,6,0.079122006
332,HC,7,0.091101208
332,HC,8,0.096426616
332,HC,9,0.056321468
332,NOx,1,0.02882696
332,NOx,10,0.118504436
332,NOx,11,0.143931765
332,NOx,12,0.157108533
332,NOx,13,0.181411762
332,NOx,14,0.213554442
332,NOx,15,0.251078153
332,NOx,16,0.291135491
332,NOx,17,0.172754873
332,NOx,18,0.510684857
332,NOx,19,0.347200822
332,NOx,2,0.023447376
332,NOx,20,0.337706482
332,NOx,21,0.39291698
332,NOx,22,0.140333597
332,NOx,23,0.135893464
332,NOx,3,0.055826763
332,NOx,4,0.076448467
332,NOx,5,0.090137523
332,NOx,6,0.113048401
332,NOx,7,0.153005152
332,NOx,8,0.176823588
332,NOx,9,0.067945121
332,PM2.5,1,0.000108283
332,PM2.5,10,0.000303206
332,PM2.5,11,0.000367584
332,PM2.5,12,0.000412174
332,PM2.5,13,0.000508872
332,PM2.5,14,0.000773162
332,PM2.5,15,0.001069808
332,PM2.5,16,0.001327001
332,PM2.5,17,0.00123782
332,PM2.5,18,0.000913124
332,PM2.5,19,0.001397111
332,PM2.5,2,7.67E-05
332,PM2.5,20,0.002597808
332,PM2.5,21,0.002203679
332,PM2.5,22,0.002413317
332,PM2.5,23,0.005086324
332,PM2.5,3,0.000151532
332,PM2.5,4,0.000194378
332,PM2.5,5,0.000249481
332,PM2.5,6,0.000355756
332,PM2.5,7,0.00060859
332,PM2.5,8,0.000837074
332,PM2.5,9,0.000244448
333,CO,1,0.009093951
333,CO,10,0.023523502
333,CO,11,0.025800781
333,CO,12,0.029716928
333,CO,13,0.032375109
333,CO,14,0.041010556
333,CO,15,0.053092796
333,CO,16,0.053568917
333,CO,17,0.04222782
333,CO,18,0.049055561
333,CO,19,0.0471936
333,CO,2,0.012497235
333,CO,20,0.070627897
333,CO,21,0.06287312
333,CO,22,0.090116778
333,CO,23,0.073704744
333,CO,3,0.01892048
333,CO,4,0.024325907
333,CO,5,0.026203356
333,CO,6,0.031360263
333,CO,7,0.036489308
333,CO,8,0.050943713
333,CO,9,0.016651124
333,HC,1,0.018618143
333,HC,10,0.043284147
333,HC,11,0.048740998
333,HC,12,0.054456172
333,HC,13,0.058362629
333,HC,14,0.059205881
333,HC,15,0.059483602
333,HC,16,0.064272926
333,HC,17,0.065631805
333,HC,18,0.090202925
333,HC,19,0.079961974
333,HC,2,0.015270404
333,HC,20,0.072289333
333,HC,21,0.075200108
333,HC,22,0.062125113
333,HC,23,0.073754407
333,HC,3,0.031601298
333,HC,4,0.035879622
333,HC,5,0.040606199
333,HC,6,0.047583864
333,HC,7,0.054788139
333,HC,8,0.057990832
333,HC,9,0.033871652
333,NOx,1,0.020571766
333,NOx,10,0.08456825
333,NOx,11,0.10271394
333,NOx,12,0.112117269
333,NOx,13,0.129460768
333,NOx,14,0.152398729
333,NOx,15,0.179176752
333,NOx,16,0.207762847
333,NOx,17,0.123282957
333,NOx,18,0.36443973
333,NOx,19,0.247772715
333,NOx,2,0.016732737
333,NOx,20,0.240997275
333,NOx,21,0.28039711
333,NOx,22,0.100146181
333,NOx,23,0.096977571
333,NOx,3,0.03983962
333,NOx,4,0.054555874
333,NOx,5,0.064324787
333,NOx,6,0.080674663
333,NOx,7,0.109188975
333,NOx,8,0.126186512
333,NOx,9,0.048487636
333,PM2.5,1,6.62E-05
333,PM2.5,10,0.000185292
333,PM2.5,11,0.000224635
333,PM2.5,12,0.000251884
333,PM2.5,13,0.000310977
333,PM2.5,14,0.000472488
333,PM2.5,15,0.000653772
333,PM2.5,16,0.000810945
333,PM2.5,17,0.000756446
333,PM2.5,18,0.00055802
333,PM2.5,19,0.00085379
333,PM2.5,2,4.69E-05
333,PM2.5,20,0.001587549
333,PM2.5,21,0.001346693
333,PM2.5,22,0.001474805
333,PM2.5,23,0.003108309
333,PM2.5,3,9.26E-05
333,PM2.5,4,0.000118787
333,PM2.5,5,0.000152461
333,PM2.5,6,0.000217406
333,PM2.5,7,0.000371916
333,PM2.5,8,0.000511545
333,PM2.5,9,0.000149385
334,CO,1,0.006677477
334,CO,10,0.01727276
334,CO,11,0.018944913
334,CO,12,0.021820448
334,CO,13,0.023772289
334,CO,14,0.030113097
334,CO,15,0.038984805
334,CO,16,0.039334409
334,CO,17,0.031006906
334,CO,18,0.036020357
334,CO,19,0.034653162
334,CO,2,0.009176429
334,CO,20,0.051860422
334,CO,21,0.046166269
334,CO,22,0.066170653
334,CO,23,0.054119679
334,CO,3,0.013892868
334,CO,4,0.017861948
334,CO,5,0.019240514
334,CO,6,0.023027111
334,CO,7,0.026793249
334,CO,8,0.037406783
334,CO,9,0.012226533
334,HC,1,0.012902806
334,HC,10,0.02999692
334,HC,11,0.033778645
334,HC,12,0.037739394
334,HC,13,0.040446659
334,HC,14,0.041031052
334,HC,15,0.04122352
334,HC,16,0.044542632
334,HC,17,0.045484367
334,HC,18,0.062512725
334,HC,19,0.055415508
334,HC,2,0.010582745
334,HC,20,0.050098189
334,HC,21,0.052115423
334,HC,22,0.043054148
334,HC,23,0.051113519
334,HC,3,0.021900434
334,HC,4,0.024865412
334,HC,5,0.02814104
334,HC,6,0.032976724
334,HC,7,0.037969454
334,HC,8,0.040188995
334,HC,9,0.023473843
334,NOx,1,0.014400236
334,NOx,10,0.059197775
334,NOx,11,0.071899758
334,NOx,12,0.078482088
334,NOx,13,0.090622537
334,NOx,14,0.10667911
334,NOx,15,0.125423727
334,NOx,16,0.145433993
334,NOx,17,0.08629807
334,NOx,18,0.255107811
334,NOx,19,0.173440901
334,NOx,2,0.011712916
334,NOx,20,0.168698093
334,NOx,21,0.196277977
334,NOx,22,0.070102327
334,NOx,23,0.0678843
334,NOx,3,0.027887734
334,NOx,4,0.038189112
334,NOx,5,0.045027351
334,NOx,6,0.056472264
334,NOx,7,0.076432283
334,NOx,8,0.088330558
334,NOx,9,0.033941346
334,PM2.5,1,6.62E-05
334,PM2.5,10,0.000185292
334,PM2.5,11,0.000224635
334,PM2.5,12,0.000251884
334,PM2.5,13,0.000310977
334,PM2.5,14,0.000472488
334,PM2.5,15,0.000653772
334,PM2.5,16,0.000810945
334,PM2.5,17,0.000756446
334,PM2.5,18,0.00055802
334,PM2.5,19,0.00085379
334,PM2.5,2,4.69E-05
334,PM2.5,20,0.001587549
334,PM2.5,21,0.001346693
334,PM2.5,22,0.001474805
334,PM2.5,23,0.003108309
334,PM2.5,3,9.26E-05
334,PM2.5,4,0.000118787
334,PM2.5,5,0.000152461
334,PM2.5,6,0.000217406
334,PM2.5,7,0.000371916
334,PM2.5,8,0.000511545
334,PM2.5,9,0.000149385
335,CO,1,0.00653449
335,CO,10,0.016902894
335,CO,11,0.01853924
335,CO,12,0.021353201
335,CO,13,0.023263247
335,CO,14,0.029468277
335,CO,15,0.038150012
335,CO,16,0.03849213
335,CO,17,0.030342946
335,CO,18,0.035249043
335,CO,19,0.033911124
335,CO,2,0.008979931
335,CO,20,0.05074992
335,CO,21,0.045177698
335,CO,22,0.064753723
335,CO,23,0.052960799
335,CO,3,0.013595376
335,CO,4,0.017479465
335,CO,5,0.018828512
335,CO,6,0.022534025
335,CO,7,0.026219518
335,CO,8,0.036605781
335,CO,9,0.011964722
335,HC,1,0.012902806
335,HC,10,0.02999692
335,HC,11,0.033778645
335,HC,12,0.037739394
335,HC,13,0.040446659
335,HC,14,0.041031052
335,HC,15,0.04122352
335,HC,16,0.044542632
335,HC,17,0.045484367
335,HC,18,0.062512725
335,HC,19,0.055415508
335,HC,2,0.010582745
335,HC,20,0.050098189
335,HC,21,0.052115423
335,HC,22,0.043054148
335,HC,23,0.051113519
335,HC,3,0.021900434
335,HC,4,0.024865412
335,HC,5,0.02814104
335,HC,6,0.032976724
335,HC,7,0.037969454
335,HC,8,0.040188995
335,HC,9,0.023473843
335,NOx,1,0.008228706
335,NOx,10,0.0338273
335,NOx,11,0.041085576
335,NOx,12,0.044846907
335,NOx,13,0.051784307
335,NOx,14,0.060959492
335,NOx,15,0.071670701
335,NOx,16,0.083105139
335,NOx,17,0.049313183
335,NOx,18,0.145775892
335,NOx,19,0.099109086
335,NOx,2,0.006693095
335,NOx,20,0.09639891
335,NOx,21,0.112158844
335,NOx,22,0.040058472
335,NOx,23,0.038791028
335,NOx,3,0.015935848
335,NOx,4,0.02182235
335,NOx,5,0.025729915
335,NOx,6,0.032269865
335,NOx,7,0.04367559
335,NOx,8,0.050474605
335,NOx,9,0.019395055
335,PM2.5,1,6.62E-05
335,PM2.5,10,0.000185292
335,PM2.5,11,0.000224635
335,PM2.5,12,0.000251884
335,PM2.5,13,0.000310977
335,PM2.5,14,0.000472488
335,PM2.5,15,0.000653772
335,PM2.5,16,0.000810945
335,PM2.5,17,0.000756446
335,PM2.5,18,0.00055802
335,PM2.5,19,0.00085379
335,PM2.5,2,4.69E-05
335,PM2.5,20,0.001587549
335,PM2.5,21,0.001346693
335,PM2.5,22,0.001474805
335,PM2.5,23,0.003108309
335,PM2.5,3,9.26E-05
335,PM2.5,4,0.000118787
335,PM2.5,5,0.000152461
335,PM2.5,6,0.000217406
335,PM2.5,7,0.000371916
335,PM2.5,8,0.000511545
335,PM2.5,9,0.000149385
110,CO,1,0.055207891
112,CO,1,0.015672021
111,CO,1,0.00641671
120,CO,1,0.015433109
121,CO,1,0.013821854
110,CO,10,0.053144229
112,CO,10,0.02473617
121,CO,10,0.017613764
120,CO,10,0.023675693
111,CO,10,0.036284196
121,CO,11,0.030359875
120,CO,11,0.031062418
111,CO,11,0.056269164
110,CO,11,0.105998164
112,CO,11,0.031272344
110,CO,12,0.250021939
120,CO,12,0.034932652
112,CO,12,0.056462616
121,CO,12,0.04056915
111,CO,12,0.078795079
110,CO,13,0.359331355
120,CO,13,0.041675667
121,CO,13,0.045818277
111,CO,13,0.10635605
112,CO,13,0.099582447
120,CO,14,0.047752749
110,CO,14,0.22886385
121,CO,14,0.083138562
111,CO,14,0.096808623
112,CO,14,0.117182722
112,CO,15,0.145248051
120,CO,15,0.076921227
121,CO,15,0.120882784
111,CO,15,0.017311893
120,CO,16,0.18489662
112,CO,16,0.09189318
111,CO,16,0.017858233
121,CO,16,0.215549397
121,CO,17,0.194761155
120,CO,17,0.177859284
112,CO,17,0.119476102
121,CO,18,0.036784416
121,CO,19,0.017393134
110,CO,2,0.022943268
112,CO,2,0.01461872
111,CO,2,0.010887463
120,CO,2,0.021616146
121,CO,2,0.010575565
121,CO,20,0.021372975
121,CO,21,0.03609221
121,CO,22,0.073696469
121,CO,23,0.121161416
110,CO,3,0.051590364
112,CO,3,0.026135934
111,CO,3,0.016618269
120,CO,3,0.023749923
121,CO,3,0.023282435
111,CO,4,0.021695128
120,CO,4,0.027668883
110,CO,4,0.120755882
121,CO,4,0.028875955
112,CO,4,0.036908095
110,CO,5,0.12163886
112,CO,5,0.057581999
111,CO,5,0.030477434
121,CO,5,0.043402325
120,CO,5,0.035992467
111,CO,6,0.047921426
112,CO,6,0.070116216
120,CO,6,0.049603108
121,CO,6,0.066612952
110,CO,6,0.253820416
111,CO,7,0.058072327
112,CO,7,0.071218787
120,CO,7,0.06759233
110,CO,7,0.332626306
121,CO,7,0.095451415
111,CO,8,0.034531691
112,CO,8,0.072360801
110,CO,8,0.629294586
120,CO,8,0.066327532
121,CO,8,0.139128207
112,CO,9,0.019446806
120,CO,9,0.019519673
110,CO,9,0.088645731
111,CO,9,0.021743867
121,CO,9,0.023010728
120,HC,1,0.012862982
121,HC,1,0.007107458
112,HC,1,0.007921515
110,HC,1,0.010964826
111,HC,1,0.006569141
120,HC,10,0.019223128
112,HC,10,0.014043917
121,HC,10,0.013055118
110,HC,10,0.017962393
111,HC,10,0.01640891
121,HC,11,0.015679461
112,HC,11,0.015293792
120,HC,11,0.02276085
110,HC,11,0.019381959
111,HC,11,0.01873123
120,HC,12,0.023681417
110,HC,12,0.020368927
121,HC,12,0.017156132
111,HC,12,0.019704569
112,HC,12,0.016460833
110,HC,13,0.020801321
120,HC,13,0.024895713
121,HC,13,0.018046516
112,HC,13,0.017523676
111,HC,13,0.020809218
121,HC,14,0.019306194
120,HC,14,0.025339864
110,HC,14,0.021094423
111,HC,14,0.02048631
112,HC,14,0.017322964
120,HC,15,0.026339311
121,HC,15,0.01975207
111,HC,15,0.013224545
112,HC,15,0.01747989
120,HC,16,0.012330768
112,HC,16,0.018008584
111,HC,16,0.016492828
121,HC,16,0.019772035
121,HC,17,0.018673864
112,HC,17,0.018459231
120,HC,17,0.010549871
121,HC,18,0.022631379
121,HC,19,0.017882906
112,HC,2,0.006059132
110,HC,2,0.006670197
111,HC,2,0.005388088
121,HC,2,0.005328585
120,HC,2,0.011209114
121,HC,20,0.021166182
121,HC,21,0.025774013
121,HC,22,0.025617089
121,HC,23,0.026953315
121,HC,3,0.011104535
110,HC,3,0.013738597
112,HC,3,0.010789815
120,HC,3,0.017868178
111,HC,3,0.010661336
111,HC,4,0.012949256
112,HC,4,0.013055692
110,HC,4,0.016197542
120,HC,4,0.019735001
121,HC,4,0.012960486
112,HC,5,0.015021904
110,HC,5,0.017440043
121,HC,5,0.015136011
120,HC,5,0.024569318
111,HC,5,0.015473329
112,HC,6,0.015865906
120,HC,6,0.028018941
110,HC,6,0.018812278
111,HC,6,0.018048583
121,HC,6,0.017597656
120,HC,7,0.029633965
111,HC,7,0.01740454
110,HC,7,0.019623708
121,HC,7,0.019259068
112,HC,7,0.015607632
112,HC,8,0.01550469
110,HC,8,0.020397761
120,HC,8,0.030877601
111,HC,8,0.017990107
121,HC,8,0.021400657
110,HC,9,0.017281962
120,HC,9,0.018450463
121,HC,9,0.010751169
112,HC,9,0.011026196
111,HC,9,0.012567346
111,NOx,1,0.007813515
112,NOx,1,0.022883798
121,NOx,1,0.019098133
120,NOx,1,0.012327348
110,NOx,1,0.011822385
121,NOx,10,0.036330021
120,NOx,10,0.03566659
112,NOx,10,0.050455327
110,NOx,10,0.024128909
111,NOx,10,0.033549196
121,NOx,11,0.04910411
112,NOx,11,0.062551222
111,NOx,11,0.04407345
120,NOx,11,0.048419228
110,NOx,11,0.029399245
112,NOx,12,0.077669591
111,NOx,12,0.053707856
121,NOx,12,0.066717991
120,NOx,12,0.057317075
110,NOx,12,0.034631233
111,NOx,13,0.060775108
121,NOx,13,0.078405122
110,NOx,13,0.030776946
112,NOx,13,0.091448172
120,NOx,13,0.068720481
111,NOx,14,0.058601704
120,NOx,14,0.08128897
112,NOx,14,0.088018443
121,NOx,14,0.095766157
110,NOx,14,0.036109051
121,NOx,15,0.11819777
111,NOx,15,0.052652944
112,NOx,15,0.078453499
120,NOx,15,0.095819132
111,NOx,16,0.035131431
121,NOx,16,0.145598395
112,NOx,16,0.091581602
120,NOx,16,0.128284432
112,NOx,17,0.094764133
121,NOx,17,0.124349898
120,NOx,17,0.134595845
121,NOx,18,0.102881567
121,NOx,19,0.038589504
121,NOx,2,0.014609824
112,NOx,2,0.015721691
120,NOx,2,0.014586518
111,NOx,2,0.007492681
110,NOx,2,0.006097969
121,NOx,20,0.090054678
121,NOx,21,0.160086879
121,NOx,22,0.1914677
121,NOx,23,0.185629566
120,NOx,3,0.022008269
110,NOx,3,0.013736841
112,NOx,3,0.034144493
111,NOx,3,0.016553307
121,NOx,3,0.029839253
110,NOx,4,0.023323745
121,NOx,4,0.040460893
120,NOx,4,0.030816869
111,NOx,4,0.026087173
112,NOx,4,0.046038752
120,NOx,5,0.051208783
121,NOx,5,0.055798768
110,NOx,5,0.028780748
111,NOx,5,0.037812828
112,NOx,5,0.063045067
112,NOx,6,0.070618489
121,NOx,6,0.072865709
111,NOx,6,0.045356218
110,NOx,6,0.033995209
120,NOx,6,0.072581842
121,NOx,7,0.089787574
111,NOx,7,0.041600916
110,NOx,7,0.033562836
112,NOx,7,0.070465715
120,NOx,7,0.080132596
111,NOx,8,0.030621053
121,NOx,8,0.10353572
120,NOx,8,0.084620644
112,NOx,8,0.068887298
110,NOx,8,0.035855137
111,NOx,9,0.016106786
121,NOx,9,0.023252896
112,NOx,9,0.034427186
110,NOx,9,0.016782513
120,NOx,9,0.023486198
121,PM2.5,1,0.00067794
120,PM2.5,1,0.0002348
110,PM2.5,1,0.004587745
112,PM2.5,1,0.000567238
111,PM2.5,1,0.000943694
121,PM2.5,10,0.001655269
120,PM2.5,10,0.001254213
112,PM2.5,10,0.001295734
111,PM2.5,10,0.004664616
110,PM2.5,10,0.003576077
120,PM2.5,11,0.001026563
112,PM2.5,11,0.001737157
121,PM2.5,11,0.002302962
110,PM2.5,11,0.005975609
111,PM2.5,11,0.005558951
120,PM2.5,12,0.001302475
111,PM2.5,12,0.005501765
110,PM2.5,12,0.010191888
112,PM2.5,12,0.002938902
121,PM2.5,12,0.002801425
110,PM2.5,13,0.002662886
111,PM2.5,13,0.007877
121,PM2.5,13,0.003162589
120,PM2.5,13,0.001887127
112,PM2.5,13,0.003955753
112,PM2.5,14,0.0041839
110,PM2.5,14,0.001336719
121,PM2.5,14,0.004610389
120,PM2.5,14,0.001752996
111,PM2.5,14,0.007478613
121,PM2.5,15,0.00700305
111,PM2.5,15,0.006609835
120,PM2.5,15,0.004515358
112,PM2.5,15,0.003822623
111,PM2.5,16,0.001198821
112,PM2.5,16,0.003527394
121,PM2.5,16,0.007604994
120,PM2.5,16,0.003889164
121,PM2.5,17,0.005274123
112,PM2.5,17,0.002229051
120,PM2.5,17,0.000595237
121,PM2.5,18,0.002572701
121,PM2.5,19,0.002570307
120,PM2.5,2,0.000333745
111,PM2.5,2,0.000478376
110,PM2.5,2,0.001282656
121,PM2.5,2,0.000234928
112,PM2.5,2,0.000534453
121,PM2.5,20,0.002182084
121,PM2.5,21,0.002890317
121,PM2.5,22,0.003875898
121,PM2.5,23,0.002824121
111,PM2.5,3,0.001516795
120,PM2.5,3,0.000568746
110,PM2.5,3,0.004236955
112,PM2.5,3,0.000934358
121,PM2.5,3,0.000889536
110,PM2.5,4,0.007921531
111,PM2.5,4,0.002171419
112,PM2.5,4,0.00145762
120,PM2.5,4,0.000634487
121,PM2.5,4,0.001120589
111,PM2.5,5,0.00326559
121,PM2.5,5,0.001813218
112,PM2.5,5,0.002413569
110,PM2.5,5,0.00784913
120,PM2.5,5,0.001059925
120,PM2.5,6,0.001684592
110,PM2.5,6,0.010363556
121,PM2.5,6,0.002947687
111,PM2.5,6,0.004772177
112,PM2.5,6,0.003007682
121,PM2.5,7,0.004128125
120,PM2.5,7,0.002575173
111,PM2.5,7,0.008506697
112,PM2.5,7,0.003472815
110,PM2.5,7,0.011817332
121,PM2.5,8,0.005636341
111,PM2.5,8,0.004443996
120,PM2.5,8,0.002087249
112,PM2.5,8,0.002931138
110,PM2.5,8,0.009020406
111,PM2.5,9,0.003233337
112,PM2.5,9,0.000850639
120,PM2.5,9,0.001823553
110,PM2.5,9,0.005141815
121,PM2.5,9,0.001250355
122,CO,1,0.006620282
122,CO,2,0.00909783
122,CO,3,0.013773871
122,CO,4,0.017708955
122,CO,5,0.019075713
122,CO,6,0.022829877
122,CO,7,0.026563757
122,CO,8,0.037086383
122,CO,9,0.012121809
122,CO,10,0.017124813
122,CO,11,0.018782644
122,CO,12,0.021633549
122,CO,13,0.023568672
122,CO,14,0.029855169
122,CO,15,0.038650888
122,CO,16,0.038997498
122,CO,17,0.030741322
122,CO,18,0.035711831
122,CO,19,0.034356347
122,CO,20,0.051416221
122,CO,21,0.04577084
122,CO,22,0.065603881
122,CO,23,0.053656127
122,NOx,1,0.013731433
122,NOx,2,0.011168922
122,NOx,3,0.026592519
122,NOx,4,0.03641546
122,NOx,5,0.042936105
122,NOx,6,0.053849472
122,NOx,7,0.072882469
122,NOx,8,0.084228143
122,NOx,9,0.032364977
122,NOx,10,0.056448399
122,NOx,11,0.068560453
122,NOx,12,0.074837074
122,NOx,13,0.086413673
122,NOx,14,0.101724517
122,NOx,15,0.11959856
122,NOx,16,0.138679471
122,NOx,17,0.082290051
122,NOx,18,0.243259609
122,NOx,19,0.165385629
122,NOx,20,0.160863095
122,NOx,21,0.187162062
122,NOx,22,0.066846501
122,NOx,23,0.064731488
122,HC,1,0.004557115
122,HC,2,0.003737698
122,HC,3,0.007734969
122,HC,4,0.008782163
122,HC,5,0.009939075
122,HC,6,0.011646981
122,HC,7,0.013410353
122,HC,8,0.014194268
122,HC,9,0.008290678
122,HC,10,0.01059455
122,HC,11,0.011930209
122,HC,12,0.013329098
122,HC,13,0.014285271
122,HC,14,0.014491672
122,HC,15,0.014559649
122,HC,16,0.01573192
122,HC,17,0.016064529
122,HC,18,0.022078739
122,HC,19,0.019572088
122,HC,20,0.017694075
122,HC,21,0.018406538
122,HC,22,0.015206205
122,HC,23,0.018052678
122,PM2.5,1,0.000410575
122,PM2.5,2,0.000290791
122,PM2.5,3,0.000574557
122,PM2.5,4,0.000737017
122,PM2.5,5,0.00094595
122,PM2.5,6,0.001348906
122,PM2.5,7,0.002307569
122,PM2.5,8,0.003173905
122,PM2.5,9,0.000926865
122,PM2.5,10,0.001149655
122,PM2.5,11,0.001393757
122,PM2.5,12,0.001562828
122,PM2.5,13,0.001929471
122,PM2.5,14,0.002931572
122,PM2.5,15,0.004056356
122,PM2.5,16,0.005031545
122,PM2.5,17,0.004693402
122,PM2.5,18,0.003462263
122,PM2.5,19,0.005297378
122,PM2.5,20,0.009850023
122,PM2.5,21,0.008355617
122,PM2.5,22,0.009150493
122,PM2.5,23,0.019285645
